# blastp
# Iteration: 0
# Query: 
# RID: 0T27HS9H013
# Database: refseq_protein
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 190 hits found
Query_58259	XP_028889033.1	100.000	325	0	0	1	325	1	325	0.0	639	100.00
Query_58259	XP_028888611.1	82.500	320	56	0	6	325	6	325	3.84e-167	518	91.56
Query_58259	XP_025344416.1	81.308	321	60	0	5	325	3	323	7.90e-164	518	89.41
Query_58259	XP_025344407.1	77.429	319	70	1	9	325	911	1229	8.86e-151	481	88.71
Query_58259	XP_024713121.1	76.562	320	75	0	6	325	6	325	1.12e-149	477	88.44
Query_58259	XP_025334498.1	74.613	323	81	1	3	325	4	325	1.26e-149	477	87.31
Query_58259	XP_025335682.1	75.000	320	79	1	7	325	5	324	6.41e-147	466	86.56
Query_58259	XP_025344601.1	71.562	320	91	0	6	325	19	338	1.12e-142	446	84.69
Query_58259	XP_024713119.1	65.714	315	108	0	10	324	10	324	1.20e-133	409	80.95
Query_58259	XP_025342839.1	64.417	326	113	2	1	325	1	324	5.47e-132	416	79.75
Query_58259	XP_025337653.1	64.286	322	114	1	3	324	4	324	2.12e-131	399	79.19
Query_58259	XP_025341971.1	64.444	315	112	0	10	324	10	324	5.85e-131	400	80.63
Query_58259	XP_025334500.1	65.094	318	111	0	7	324	7	324	1.42e-130	406	79.87
Query_58259	XP_028887965.1	66.881	311	103	0	13	323	11	321	1.46e-128	396	79.42
Query_58259	XP_028889034.1	64.762	315	111	0	10	324	10	324	3.38e-128	391	79.05
Query_58259	XP_025343300.1	67.647	306	99	0	20	325	3	308	9.14e-128	414	80.39
Query_58259	XP_024712323.1	65.079	315	109	1	10	323	9	323	1.97e-125	382	79.05
Query_58259	XP_024711259.1	61.538	325	125	0	1	325	1	325	5.79e-123	379	78.77
Query_58259	XP_025335995.1	63.091	317	116	1	10	325	9	325	1.57e-121	376	78.55
Query_58259	XP_024711351.1	60.000	325	128	1	1	325	1	323	6.26e-116	377	76.62
