# TBLASTN 2.12.0+
# Query: Hil4_PIS52481.1_Cauris
# Database: ../input/blastdb/Cand_auris_strains
# Fields: subject id, % query coverage per subject, q. start, q. end, subject length, s. start, s. end, % identity, mismatches, evalue
# 16 hits found
gb|CP060374.1|	100	1	1247	4175355	18349	22089	100.000	0	0.0
gb|CP060374.1|	100	1	1235	4175355	4168126	4164029	53.170	475	0.0
gb|CP060339.1|	100	1	1247	4182400	18486	22226	100.000	0	0.0
gb|CP060339.1|	100	1	1235	4182400	4175160	4171063	53.170	475	0.0
gb|CP060346.1|	100	1	1247	4200574	4188629	4184889	99.599	5	0.0
gb|CP060346.1|	100	1	1044	4200574	8805	11966	56.654	403	0.0
gb|CP043442.1|	100	163	1247	4189902	12526	15780	97.972	22	0.0
gb|CP043442.1|	100	1	1044	4189902	4181061	4177900	56.654	403	0.0
gb|CP060370.1|	99	1	1234	1399739	15741	19304	89.686	68	0.0
gb|CP060360.1|	99	1	1234	4282667	4267550	4263987	89.686	68	0.0
gb|CP060353.1|	99	1	1234	4302487	4276715	4273152	89.686	68	0.0
gb|CP060362.1|	99	1	1235	1548399	1541856	1537759	53.242	474	0.0
gb|CP060355.1|	99	1	1235	1554028	1547327	1543230	53.242	474	0.0
gb|PGLS01000002.1|	99	1	1235	1552814	1547036	1542939	53.242	474	0.0
gb|CP060367.1|	99	1	1235	3525697	6631	10728	53.242	474	0.0
gb|PGLS01000004.1|	38	775	1247	4303397	4303397	4301979	99.789	1	0.0
# BLAST processed 1 queries
